E-code,ONS Code,Local authority,,Class,Early years,Primary schools,Secondary schools,Special schools and alternative provision,Post-16 provision,Other education and community budget,TOTAL EDUCATION SERVICES,"Transport planning, policy and strategy ",Structural maintenance,"Environmental, safety and routine maintenance",Winter service,Street lighting (including energy costs),Traffic management and road safety: congestion charging,Traffic management and road safety: traffic management – bus lane enforcement,Traffic management and road safety: road safety education and safe routes (including school crossing patrols),Traffic management and road safety: other,Parking services,Public transport: statutory concessionary fares,Public transport: discretionary concessionary fares,Public transport: support to operators,Public transport: co-ordination,"Airports, harbours and toll facilities",TOTAL HIGHWAYS AND TRANSPORT SERVICES,Children's social care: Sure start children's centres/flying start and early years,Children's social care: Children looked after,Children's social care: Other children and family services,Children's social care: Family support services,Children's social care: Youth justice,Children's social care: Safeguarding children and young people’s services,Children's social care: Asylum seekers,Children's social care: Services for young people,TOTAL CHILDREN'S SOCIAL CARE,Physical support - adults (18–64),Physical support - older people (65+),Sensory support - adults (18–64),Sensory support - older people (65+),Support with memory and cognition - adults (18–64),Support with memory and cognition - older people (65+),Learning disability support - adults (18–64),Learning disability support - older people (65+),Mental health support - adults (18–64),Mental health support - older people (65+),Social support: Substance misuse support,Social support: Asylum seeker support,Social support: Support for carer,Social support: Social Isolation,Assistive equipment and technology,Social care activities,Information and early intervention,Commissioning and service delivery,COVID-19 discharge costs,Disbursement payments to care homes,TOTAL ADULT SOCIAL CARE,Sexual health services - STI testing and treatment (prescribed functions),Sexual health services - Contraception (prescribed functions),"Sexual health services - Promotion, prevention and advice (non-prescribed functions)",NHS health check programme  (prescribed functions),Health protection - Local authority role in health protection  (prescribed functions),National child measurement programme (prescribed functions),Public health advice to NHS commissioners (prescribed functions),Obesity - adults,Obesity - children,Physical activity - adults,Physical activity - children,Substance misuse - Treatment for drug misuse in adults,Substance misuse - Treatment for alcohol misuse in adults,Substance misuse - Preventing and reducing harm from drug misuse in adults,Substance misuse - Preventing and reducing harm from alcohol misuse in adults,Substance misuse - Specialist drug and alcohol misuse services for children and young people,Smoking and tobacco - Stop smoking services and interventions,Smoking and tobacco - Wider tobacco control,Children 5–19 public health programmes,Miscellaneous public health services - Mandated 0-5 children’s services (prescribed functions),Miscellaneous public health services - All Other 0-5 children’s services (non-prescribed functions),Health at work,Public mental health,Miscellaneous public health services - other,"Test, track & trace and outbreak planning",Other public health spend relating to COVID-19,TOTAL PUBLIC HEALTH,"Housing strategy, advice, advances, enabling, renewals and licensing",Homelessness,Housing benefits: rent allowances and rent rebates - discretionary payments,Housing benefits administration,Other council property - travellers' sites and non-HRA council property,Housing welfare: Supporting People,Other welfare services,TOTAL HOUSING SERVICES (GFRA only),Archives,Culture and heritage (excluding Archives),Tourism,Library service,Recreation and sport,Open spaces,TOTAL CULTURAL AND RELATED SERVICES,"Cemetery, cremation and mortuary services",Regulatory services: Trading standards,Regulatory services: Water safety,Regulatory services: Food safety,Regulatory services: Environmental protection; noise and nuisance,Regulatory services: Housing standards,Regulatory services: Health and safety,Regulatory services: Port health (excluding levies),Regulatory services: Port health levies,Regulatory services: Pest control,Regulatory services: Public conveniences,Regulatory services: Animal and public health; infectious disease,Regulatory services: Licensing - Alcohol and entertainment licensing; taxi licensing,Community safety (Crime reduction),Community safety (Safety services),Community safety (CCTV),Defences against flooding,Land drainage and related work (excluding levy / Special levies),Land drainage and related work - Levy / Special levies,Coast protection,Agriculture and fisheries services,Street cleansing (not chargeable to Highways),Waste collection,Waste disposal,Trade waste,Recycling,Waste minimisation,Climate change costs,TOTAL ENVIRONMENTAL AND REGULATORY SERVICES,Building control,Development control,Planning policy,Environmental initiatives,Economic development,Community development,Economic research,Business Support (b),TOTAL PLANNING AND DEVELOPMENT SERVICES,TOTAL POLICE SERVICES,TOTAL FIRE AND RESCUE SERVICES,Coroners' court services,Other court services    ,Corporate and democratic core,Local tax collection: council tax discounts - locally funded,Local tax collection: council tax support administration,Local tax collection: other,Emergency planning,Central services to the public: other,Non-distributed costs - retirement benefits ,Non-distributed costs - costs of unused shares of IT facilities and other assets,Non-distributed costs - revenue expenditure on surplus assets,TOTAL CENTRAL SERVICES,TOTAL OTHER SERVICES,TOTAL SERVICE EXPENDITURE,Disbursement payments to businesses,Housing benefits: rent allowances - mandatory payments,Housing benefits: non-HRA rent rebates - mandatory payments,Housing benefits: rent rebates to HRA tenants - mandatory payments,Housing benefits: subsidy limitation transfers from HRA,Contribution to the HRA re items shared by the whole community,Parish Precepts,Integrated Transport Authority levy *,Waste Disposal Authority levy *,London Pensions Fund Authority levy,Other levies ,External Trading Accounts net surplus(-)/ deficit(+),Internal Trading Accounts net surplus(-)/ deficit(+),Capital items accounted for in External Trading Accounts,Capital items accounted for in Internal Trading Accounts,Appropriations to(+) / from(-) Accumulated Absences Account,Adjustments to net current expenditure,NET CURRENT EXPENDITURE,Levy: Environment Agency flood defence,Capital expenditure charged to the GF Revenue Account (CERA) (exclude Public Health),Capital expenditure charged to the GF Revenue Account (CERA) (Public Health),Capital receipts used to finance revenue expenditure under receipts flexibility,Provision for bad debts (+/-),Provision for repayment of principal,Leasing payments,Interest: external payments,Interest: HRA item 8 payments and receipts,Interest and investment income (-): external receipts and dividends,Private Finance Initiative (PFI) schemes - difference from service charge,Appropriations to(+)/ from(-) financial instruments adjustment account,Appropriations to(+)/ from(-) unequal pay back pay account,Specific and special grants outside AEF [SG line 799 as income],Business Rates Supplement  (GLA only),Community Infrastructure levy,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),Carbon Reduction Commitment (CRC) transactions (income) (-),REVENUE EXPENDITURE,Specific and special grants inside AEF [SG line 699 as income],Inter-authority transfers in respect of reorganisation,Appropriations to(+)/ from(-) schools' reserves,Appropriations to(+)/ from(-) dedicated schools grant reserves,Appropriations to(+)/ from(-) public health financial reserves,Appropriations to(+)/ from(-) other earmarked financial reserves,Appropriations to(+)/ from(-) unallocated financial reserves,Revenue Support Grant,Police grant,Retained income from Rate Retention Scheme **,Collection fund surpluses and deficits for Council Tax,Other Income,COUNCIL TAX REQUIREMENT (total of lines 900 to 985) (a),Estimated schools reserves level at 1 April,Estimated dedicated schools grant financial reserves level at 1 April,Estimated public health financial reserves level at 1 April,Estimated other earmarked financial reserves level at 1 April,Estimated unallocated financial reserves level at 1 April,Prior Year Adjustments  ,Estimated schools reserves level at 31 March,Estimated dedicated schools grant reserves level at 31 March,Estimated public health financial reserves level at 31 March,Estimated other earmarked financial reserves level at 31 March,Estimated unallocated financial reserves level at 31 March,Other Earmarked Financial Reserves used for smoothing PFI and long-term liability payments at 1 April,Other Earmarked Financial Reserves used for smoothing PFI and long-term liability payments at 31 March,Other Earmarked Financial Reserves held on behalf of third parties for specific projects at 1 April,Other Earmarked Financial Reserves held on behalf of third parties for specific projects at 31 March,Depreciation,Loss on impairment of assets,Revaluations taken to surplus or deficit on the provision of services,Credit for capital grants,Revenue Expenditure funded from Capital by Statute (RECS),Total capital items (total of lines 1031 to 1036),Total council tax revenue foregone - pensioners,Total council tax revenue foregone - working age people,Total amount of council tax revenue foregone,The total amount paid to local parishes [by the billing authority] with respect to their council tax support allocation,Payment to operators in respect of depreciation which is included in line 275,Dwelling rents (gross),Non-dwelling rents (gross),Tenants’ leaseholders’ and other charges for services and facilities,Contributions towards expenditure (other than government grants and assistance),Government grants and assistance (including downward adjustments),Interest on investments credited direct to the HRA,Transfers from GF,Transfers from MRR,Appropriation to/from Accumulated Absences Account,TOTAL HOUSING REVENUE ACCOUNT (HRA) INCOME,Repairs and maintenance,Supervision and management (including CDC),Special services,"Rents, rates, taxes and other charges",Direct charges to the HRA - Interest payable and similar charges including amortisation of premiums and discounts,Charges to the HRA for debt repayment or non-interest charges in respect of credit arrangements (including on balance sheet PFI schemes),Capital expenditure charged to the Housing Revenue Account (CERA),Debt management costs,Transfers to GF,Transfers to MRR,Provision for bad debts (+/-),TOTAL HOUSING REVENUE ACCOUNT (HRA) EXPENDITURE,SURPLUS OR DEFICIT FOR THE YEAR ON HRA SERVICES,Housing Revenue Account (HRA) Reserves at 1 April,Housing Revenue Account (HRA) Reserves at 31 March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3434,E07000195,Newcastle-under-Lyme,,SD,0,0,0,0,0,0,0,14,1,72,0,1,0,0,0,0,-386,0,0,0,-28,0,-326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,211,0,496,0,18,0,"1,323",0,384,1,0,"1,253","1,459","3,097",-734,0,1,548,483,66,2,0,0,71,53,186,195,377,49,49,0,4,0,0,0,"1,012","1,425",293,-193,"1,959",0,0,"5,846",107,603,346,113,514,13,0,0,"1,696",0,0,0,0,"1,538",161,145,18,41,372,447,0,0,"2,722",0,"14,358",0,"19,955",267,0,0,0,600,0,0,0,0,0,0,0,0,0,0,"35,180",0,0,0,-200,0,210,0,96,0,-122,0,0,0,"-19,957",0,0,0,0,"15,207","-1,913",0,0,0,0,"1,077",0,-64,0,"-6,075",13,0,"8,245",0,0,0,"7,088","3,100",0,0,0,0,"8,165","3,100",0,0,0,0,"2,606",0,0,0,0,"2,606","3,386","4,250","7,636",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3435,E07000196,South Staffordshire,,SD,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,57,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,45,62,243,152,205,0,0,0,662,0,0,8,0,"1,083",682,"1,773",-79,0,0,187,117,62,56,0,0,25,0,59,83,0,0,32,7,19,0,0,0,380,"1,877",0,0,-277,0,0,"2,548",36,794,626,5,"5,156",0,0,"-1,368","5,249",0,0,0,0,"1,158",0,703,672,45,303,190,0,0,"3,071","1,360","14,881",0,"15,687",0,0,0,0,"2,340",0,0,0,0,0,0,0,0,0,0,"32,908",0,0,0,0,0,264,0,396,0,-12,0,0,0,"-15,985",0,0,0,0,"17,571","-1,111",0,0,0,0,0,404,-95,0,"-7,683",0,"-1,900","7,186",0,0,0,0,"7,815",68,0,0,0,0,"8,219",0,0,0,0,0,0,0,0,0,0,"3,319","2,365","5,684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3436,E07000197,Stafford,,SD,0,0,0,0,0,0,0,9,0,285,0,66,0,0,0,0,-987,0,0,0,6,0,-621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,644,50,843,-39,0,0,"1,724",0,"1,224",17,0,540,"1,259","3,040",-821,0,0,263,488,213,0,0,0,173,120,31,48,49,0,106,0,156,0,0,0,818,"1,619",7,0,"1,359",0,0,"4,629",205,"1,002",840,195,663,0,0,0,"2,905",0,0,0,0,"1,596",0,281,277,58,624,299,0,0,"3,135","1,354","16,166",0,"16,244",0,0,0,0,"1,219",0,0,0,0,213,0,0,0,0,0,"33,842",0,"1,490",0,0,10,117,0,0,0,-101,0,0,0,"-16,504",0,0,0,0,"18,854","-4,215",0,0,0,0,-164,-58,0,0,"-5,408",0,0,"9,009",0,0,0,"6,000",409,0,0,0,0,"5,836",351,0,0,0,0,"2,813",0,0,0,0,"2,813","2,396","3,767","6,163",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3437,E07000198,Staffordshire Moorlands,,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-186,0,0,0,29,0,-152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,202,0,279,0,0,0,613,0,132,91,0,404,"1,430","2,057",-17,0,0,109,137,0,0,0,0,61,248,43,-1,188,0,169,0,29,0,0,0,527,960,0,-209,"1,591",0,0,"3,835",124,330,233,13,299,98,0,-122,975,0,0,0,0,"1,482",0,279,376,43,342,"1,179",0,0,"3,701",0,"11,029",0,"11,270",0,0,0,0,"1,386",0,0,0,0,0,0,0,0,0,0,"23,685",0,0,0,0,0,87,0,137,0,-544,0,0,0,"-11,265",0,0,0,0,"12,100","-1,177",0,0,0,0,"-3,997",-121,0,0,"-3,801",-28,"4,089","7,065",0,0,0,"4,311","3,480",0,0,0,0,314,"3,359",0,0,0,0,"1,942",0,0,"-1,568",731,"1,105","2,363","2,698","5,061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3439,E07000199,Tamworth,,SD,0,0,0,0,0,0,0,0,0,178,0,77,0,0,0,0,-402,0,0,0,12,0,-135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,248,-150,415,0,0,0,"1,124",0,952,127,0,563,838,"2,480",62,0,0,114,58,0,0,0,0,6,34,87,138,87,110,191,61,0,0,0,0,687,526,0,0,789,0,0,"2,950",41,270,188,0,503,360,0,0,"1,362",0,0,0,0,"1,061",0,415,404,23,293,66,0,0,"2,262",-141,"9,902",0,"5,765",60,"7,397",0,230,0,0,0,0,0,"-1,428",0,0,0,0,0,"21,926",0,179,0,0,214,189,0,"2,554","-2,264","-1,238",0,0,0,"-13,322",0,0,0,0,"8,238","-1,753",0,0,0,0,"-6,814",-206,-189,0,"-2,173",-60,"7,137","4,180",0,0,0,"8,971","5,570",0,0,0,0,"2,157","5,364",0,0,0,0,541,0,0,0,0,541,"2,125","2,422","4,547",0,0,"18,732",397,831,"2,322",0,229,0,0,0,"22,511","6,262","3,746","2,522",35,"2,745","2,860","4,461",27,0,3,193,"22,854",-343,0,-343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3520,E10000029,Suffolk,,SC,"39,503","133,632","48,862","56,608","3,465","45,931","328,001","5,495","1,088","5,132","2,435","3,539",0,0,973,0,0,"8,094",0,"3,550","1,646",0,"31,952","5,881","56,600","1,020","18,676","2,388","21,800","2,104",245,"108,714","15,228","82,719",745,"1,391","3,063","28,097","82,349","11,230","5,023","5,113",242,24,"2,632","5,679",434,"26,568","3,023","11,167",0,0,"284,727","3,094","2,132",499,986,136,431,"1,233",795,740,659,72,"2,770","1,742",311,92,629,"1,426",65,"2,317","6,907",583,92,142,"4,604",0,0,"32,457",0,0,0,0,48,"5,538",0,"5,586",736,777,0,"6,324",0,"1,840","9,677",0,"1,865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,"-1,215",0,0,"24,377",0,0,20,0,"25,583",0,-239,0,288,477,0,0,0,526,0,"28,233","1,750",0,"3,714",0,0,0,390,636,0,379,0,"6,869","25,937","888,262",0,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,"888,716",797,"4,095",0,0,0,"9,565",0,"19,311",0,"-2,486",0,0,0,"-8,216",0,0,0,0,"911,782","-406,799",0,0,"2,300",-900,"-10,252","-16,604","-16,636",0,"-112,559","1,348",0,"351,680","12,771","-13,718","2,700","71,832","67,580",0,"12,771","-11,418","1,800","61,580","50,976","2,224","2,134",0,0,"49,011",0,"16,124","-72,911","14,441","6,665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3531,E07000200,Babergh,,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,637,74,"1,033",-1,0,0,"2,074",0,89,71,0,358,"1,106","1,624",2,0,0,384,487,180,-1,0,0,0,131,7,10,79,0,30,0,0,3,0,0,534,"2,068",0,-195,-356,0,0,"3,363",230,"1,514",708,0,851,3,0,85,"3,391",0,0,0,0,993,0,133,-113,27,175,17,0,0,"1,232",0,"11,993",0,"7,535",0,"6,213",0,0,"2,943",0,0,0,0,0,0,0,0,0,0,"28,684",0,0,0,0,48,"1,266",0,410,"-2,764",0,0,0,0,"-13,783",0,-102,0,0,"13,759","-2,389",0,0,0,0,"-4,088",0,0,0,"1,410",64,0,"8,756",0,0,0,"9,799","1,200",0,0,0,0,"5,711","1,200",0,0,0,0,"1,086",0,0,"-2,284","2,850","1,652","2,294","2,689","4,983","2,943",0,"16,492",183,610,9,0,10,0,0,40,"17,344","3,311","2,308",953,15,"3,161","4,280","2,901",0,150,0,139,"17,218",126,"12,957","13,083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3533,E07000202,Ipswich,,SD,0,0,0,0,0,0,0,100,0,82,0,75,0,0,0,0,"-2,031",0,0,144,-4,0,"-1,634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,"2,770",40,"1,051",0,0,0,"4,174",0,"2,665",44,0,"2,866","2,652","8,227",-577,0,0,319,728,445,337,20,0,12,93,13,-46,229,2,652,0,0,38,0,0,"2,085","2,882",0,-317,503,170,0,"7,588",370,694,187,25,429,497,0,0,"2,202",0,0,0,0,"1,158",0,449,"1,439",71,"1,387",-141,26,0,"4,389","2,935","27,881",0,"19,807",611,"12,885",0,219,0,0,0,0,80,-752,0,"-1,085",0,0,0,"59,646",0,0,0,0,0,"2,366",0,"2,991",0,"-5,684",0,0,0,"-33,343",0,0,0,0,"25,976","-2,829",0,0,0,0,"-1,373","-1,800",0,0,"-5,609",104,0,"14,469",0,0,0,"10,100","5,946",0,0,0,0,"8,727","4,146",0,0,0,0,"2,048",0,0,0,0,"2,048","3,694","7,664","11,358",0,0,"33,650","1,173","1,024",15,0,39,217,0,0,"36,118","7,617","4,965","3,632",347,"3,433","2,967","1,000",25,0,"12,280",312,"36,578",-460,"9,878","9,418",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3534,E07000203,Mid Suffolk,,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-153,0,0,0,0,0,-153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,696,73,"1,031",-1,0,0,"2,112",0,77,71,0,177,"1,462","1,787",0,0,0,392,476,177,-1,0,0,0,16,8,15,79,0,10,0,0,50,0,0,556,"2,165",0,-172,-282,0,0,"3,489",284,"1,343",850,0,979,3,0,228,"3,687",0,0,0,0,994,0,89,-139,28,144,184,0,0,"1,300",0,"12,222",0,"5,778",0,"5,432",0,0,"2,922",0,0,0,0,0,0,0,0,0,0,"26,354",0,0,0,0,47,"1,371",0,867,"-4,408",0,0,0,0,"-11,286",0,-102,0,0,"12,843","-2,866",0,0,0,0,"2,527",0,0,0,"-3,170",-31,0,"9,303",0,0,0,"15,492","1,052",0,0,0,0,"18,019","1,052",0,0,0,0,"1,297",0,0,"-1,565","2,144","1,876","2,334","2,534","4,868","2,922",0,"14,368",355,746,22,0,9,0,0,54,"15,554","3,401","2,381",989,110,"2,968","3,911","1,599",0,0,0,92,"15,451",103,"12,091","12,194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3538,E07000244,East Suffolk,,SD,0,0,0,0,0,0,0,0,0,246,0,243,0,0,0,0,"-1,597",0,0,0,0,0,"-1,108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,538","2,868",385,"2,924",0,0,0,"8,715",0,621,119,0,"2,046","2,609","5,395",258,0,-5,"1,068","1,813",0,73,-76,0,15,792,74,-12,0,0,309,257,13,146,"1,378",0,"1,517","3,126",0,0,"2,627",0,16,"13,389",311,962,"3,020",0,"1,911","3,216",0,"1,449","10,869",0,0,0,0,"6,205",0,238,"1,667",113,-191,0,0,160,"8,192","-1,615","43,837",0,"41,522",286,"9,175",0,0,"6,398",0,0,0,0,-710,0,0,0,0,0,"100,508",0,"5,214",0,-100,300,"1,197",430,524,-194,-770,0,25,0,"-50,823",0,0,0,0,"56,311","-4,746",0,0,0,0,"-26,433",0,-330,0,"-3,552",106,0,"21,356",0,0,0,"56,124","5,530",0,0,0,0,"29,691","5,530",0,0,0,0,0,0,0,0,"2,116","2,116","7,395","10,362","17,757",0,0,"19,496",185,"1,237",339,0,109,0,0,0,"21,366","4,292","3,492","2,191",102,"2,194",0,"5,368",21,0,"3,747",12,"21,419",-53,"24,843","24,790",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3539,E07000245,West Suffolk,,SD,0,0,0,0,0,0,0,0,0,751,0,0,0,0,0,138,"-4,354",0,0,0,206,0,"-3,259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,017","1,274",0,"1,220",8,0,0,"3,519",0,"1,521",135,0,767,"1,945","4,368",343,0,55,213,"-1,203",417,175,0,0,0,274,48,-6,0,0,0,0,89,0,0,0,"2,300","3,598",0,-412,-516,0,77,"5,452",255,892,"1,357",0,135,"1,345",-142,"-2,206","1,636",0,0,0,0,"4,528",0,719,29,76,293,133,0,0,"5,778",0,"17,494",0,"29,014",0,0,0,0,"4,359",0,0,0,0,"-1,870",0,0,0,0,0,"48,997",0,"2,312",0,0,0,"1,161",0,"2,335",0,-359,0,0,0,"-28,426",0,0,0,0,"26,020","-4,219",0,0,0,0,"-16,802","1,506",-200,0,"8,391",-260,0,"14,436",0,0,0,"48,034","3,494",0,0,0,0,"31,232","5,000",0,0,0,0,0,0,0,0,0,0,"4,096","4,980","9,076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3620,E10000030,Surrey,,SC,"68,899","279,351","87,126","144,809","8,738","72,444","661,367","3,449","2,290","17,903","2,721","16,442",0,0,"1,067",837,89,"7,324",0,"12,794",0,0,"64,916","6,975","87,049","1,203","26,490",702,"53,047",0,"10,444","185,910","31,642","92,742",528,765,"1,059","19,215","142,610","26,056","10,719","10,541",301,1,348,"1,430",136,"28,567",78,"36,709",0,0,"403,447","5,026","2,260",869,603,489,140,222,286,333,82,96,"3,212","2,198","1,595","1,564",480,762,109,"4,121","9,350",219,114,"2,067","2,356","32,577",0,"71,130",0,0,0,0,0,"3,825",0,"3,825","1,550",636,0,"13,609",0,"1,992","17,787",0,"2,511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,"67,619",0,"3,165",529,339,"74,592",0,"1,194",775,0,"1,053",853,0,0,"3,875",0,"38,521","3,500",0,"4,274",0,0,"15,767",510,"9,556","10,000",0,0,"43,607",0,"1,568,977",0,0,0,0,0,0,0,0,0,0,"1,250",-146,0,0,0,0,0,"1,570,081","1,150","6,365",0,"-8,000",0,"19,800",0,"17,904",0,"-21,628",0,0,0,"-9,077",0,0,0,0,"1,576,595","-739,200",0,0,0,0,"36,992",0,0,0,"-87,631","-9,200",0,"777,556","40,461","-65,000",0,"186,500",0,0,"40,461","-65,000",0,"223,492",0,0,0,0,0,"76,150",0,0,"-85,375","29,000","19,775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3631,E07000207,Elmbridge,,SD,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,"-1,439",0,0,0,292,0,"-1,023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,148,0,-50,"3,011",0,0,0,0,"3,031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,734",815,281,857,0,0,0,"3,687",0,368,0,0,"2,523","1,370","4,261",343,0,0,390,529,123,60,0,0,0,317,84,197,0,149,93,59,0,0,0,0,"1,709","1,348",0,0,"1,130",0,100,"6,631",60,"1,211","1,152",0,-65,0,0,0,"2,358",0,0,0,0,"1,816",0,363,"1,038",55,"1,334","1,742",0,0,"6,348","-2,389","22,904",0,"29,624",126,0,0,0,49,0,0,0,0,0,0,0,0,0,0,"52,703",0,"2,239",0,0,245,"1,598",0,"1,323",0,-650,0,0,0,"-30,697",0,"-2,755",0,0,"24,006","-2,966",0,0,0,0,"-4,272",0,0,0,"-1,943",147,0,"14,972",0,0,0,"36,173","4,000",0,0,0,0,"31,901","4,000",0,0,0,0,"3,611",0,0,0,0,"3,611","2,971","5,142","8,113",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3632,E07000208,Epsom & Ewell,,SD,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,"-2,794",0,0,0,0,0,"-2,377",0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,39,294,"2,064","1,044",134,0,0,0,"3,536",0,499,0,0,70,"2,096","2,665",-221,0,0,64,120,98,64,0,0,64,64,19,-108,0,61,35,0,80,0,0,0,761,"1,837",0,19,22,0,0,"2,979",79,330,294,0,42,20,0,0,765,0,0,0,0,"2,929",0,381,527,0,451,844,0,0,"5,132",0,"13,329",0,"16,349",707,0,0,0,0,0,0,0,0,"-2,787",0,0,0,0,0,"27,598",0,300,0,-189,10,987,0,"1,630",0,"-2,645",0,0,0,"-17,472",0,0,0,0,"10,219","-1,369",0,0,0,0,-791,0,0,0,"-1,350",6,0,"6,715",0,0,0,"15,123","3,383",0,0,0,0,"14,332","3,383",0,0,0,0,"2,669",0,0,0,0,"2,669","1,386","1,751","3,137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
